EVENT_ID,CZ_NAME_STR,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,Rain Fall (In),DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,Latitude,Longitude,Wind Speed,Min Pressure,CAT,COUNTY RISK,COUNTY NUMBER
5525822,EASTERN HYDE (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,10000,0,NC,EST,1218288,Z,104,MHX,0,0,30.6,-79.9,55,995,0,1,32
139262,EASTERN HYDE (ZONE),9/5/2008,1200,Tropical Storm,-999,0,0,0,0,NC,EST-5,23869,Z,104,MHX,0,0,28.2,-78.5,55,980,0,0,32
451092,EASTERN HYDE (ZONE),6/6/2013,1800,Tropical Storm,-999,0,0,0,0,NC,EST-5,74590,Z,104,MHX,0,0,28.9,-83.9,55,993,0,0,32
657580,EASTERN HYDE (ZONE),9/2/2016,1800,Tropical Storm,5.53,0,0,0,0,NC,EST-5,109780,Z,104,MHX,0,0,32.4,-81.2,50,990,0,0,32
663540,EASTERN HYDE (ZONE),10/8/2016,1000,Tropical Storm,-999,0,0,0,0,NC,EST-5,110427,Z,104,MHX,0,0,34.89,-75.28,67,983,0,0,32
789597,EASTERN HYDE (ZONE),10/11/2018,1317,Tropical Storm,-999,0,0,0,0,NC,EST-5,131976,Z,104,MHX,0,0,34.1,-81.7,45,987,0,0,32
926811,EASTERN MCDOWELL (ZONE),10/29/2020,700,Tropical Storm,-999,0,0,30000,0,NC,EST-5,153851,Z,506,GSP,0,0,32.8,-87.5,60,986,0,0,33
5568573,EDGECOMBE (ZONE),7/12/1996,800,Hurricane (Typhoon),4.52,0,0,0,0,NC,EST,2045671,Z,28,RAH,0,0,31.63,-78.55,77,979,1,0,34
5580047,EDGECOMBE (ZONE),9/5/1996,1700,Hurricane (Typhoon),3.28,0,0,0,0,NC,EST,2053170,Z,28,RAH,0,0,32.3,-77.8,100,952,2,1,34
5665935,EDGECOMBE (ZONE),8/27/1998,2000,Hurricane (Typhoon),3.9,0,0,0,0,NC,EST,1068389,Z,28,RAH,0,0,33.71,-77.75,97,962,2,0,34
5724266,EDGECOMBE (ZONE),9/4/1999,2100,Hurricane (Typhoon),5.47,0,0,0,0,NC,EST,2414680,Z,28,RAH,0,0,34.8,-76.5,60,984,0,0,34
5724419,EDGECOMBE (ZONE),9/15/1999,1600,Hurricane (Typhoon),16.55,0,0,0,0,NC,EST,1088948,Z,28,RAH,0,0,29.92,-79.06,100,943,2,1,34
5337291,EDGECOMBE (ZONE),9/18/2003,900,Hurricane (Typhoon),5.89,0,0,919000,0,NC,EST,1162664,Z,28,RAH,0,0,33.07,-74.72,90,956,1,1,34
5531545,EDGECOMBE (ZONE),9/1/2006,500,Tropical Storm,-999,0,0,0,0,NC,EST,1220730,Z,28,RAH,0,0,34.5,-78,50,985,0,0,34
787185,EDGECOMBE (ZONE),9/13/2018,1600,Tropical Storm,-999,0,0,500000,0,NC,EST-5,131166,Z,28,RAH,0,0,33.37,-75.58,92,953,1,1,34
789633,EDGECOMBE (ZONE),10/11/2018,1300,Tropical Storm,-999,0,0,250000,0,NC,EST-5,131955,Z,28,RAH,0,0,34.1,-81.7,45,987,0,0,34
857774,EDGECOMBE (ZONE),9/6/2019,0,Tropical Storm,3.5,0,0,500000,0,NC,EST-5,142735,Z,28,RAH,0,0,33.4,-77.9,90,956,1,1,34
919651,EDGECOMBE (ZONE),8/4/2020,0,Tropical Storm,4.17,0,0,1000000,0,NC,EST-5,152218,Z,28,RAH,0,0,32.8,-79.1,80,986,1,2,34
5568566,FORSYTH (ZONE),7/12/1996,800,Hurricane (Typhoon),-999,0,0,0,0,NC,EST,2045671,Z,21,RAH,0,0,31.63,-78.55,77,979,1,0,35
5580040,FORSYTH (ZONE),9/5/1996,1700,Hurricane (Typhoon),-999,0,0,0,0,NC,EST,2053170,Z,21,RAH,0,0,32.3,-77.8,100,952,2,1,35
5724267,FORSYTH (ZONE),9/4/1999,2100,Hurricane (Typhoon),2.78,0,0,0,0,NC,EST,2414680,Z,21,RAH,0,0,34.8,-76.5,60,984,0,0,35
5724420,FORSYTH (ZONE),9/15/1999,1600,Hurricane (Typhoon),1.08,0,0,0,0,NC,EST,1088948,Z,21,RAH,0,0,29.92,-79.06,100,943,2,1,35
660121,FORSYTH (ZONE),9/2/2016,1830,Tropical Storm,-999,0,0,0,0,NC,EST-5,110529,Z,21,RAH,0,0,32.4,-81.2,50,990,0,0,35
789604,FORSYTH (ZONE),10/11/2018,1100,Tropical Storm,-999,0,0,500000,0,NC,EST-5,131955,Z,21,RAH,0,0,34.1,-81.7,45,987,0,1,35
5568571,FRANKLIN (ZONE),7/12/1996,800,Hurricane (Typhoon),0.9,0,0,0,0,NC,EST,2045671,Z,26,RAH,0,0,31.63,-78.55,77,979,1,0,36
5580045,FRANKLIN (ZONE),9/5/1996,1700,Hurricane (Typhoon),5.85,0,0,0,0,NC,EST,2053170,Z,26,RAH,0,0,32.3,-77.8,100,952,2,1,36
5665937,FRANKLIN (ZONE),8/27/1998,2000,Hurricane (Typhoon),1.14,0,0,0,0,NC,EST,1068389,Z,26,RAH,0,0,33.71,-77.75,97,962,2,0,36
5724268,FRANKLIN (ZONE),9/4/1999,2100,Hurricane (Typhoon),4.1,0,0,0,0,NC,EST,2414680,Z,26,RAH,0,0,34.8,-76.5,60,984,0,0,36
5724421,FRANKLIN (ZONE),9/15/1999,1600,Hurricane (Typhoon),7.55,0,0,0,0,NC,EST,1088948,Z,26,RAH,0,0,29.92,-79.06,100,943,2,1,36
5337294,FRANKLIN (ZONE),9/18/2003,900,Hurricane (Typhoon),1.91,1,0,209000,0,NC,EST,1162664,Z,26,RAH,0,0,33.07,-74.72,90,956,1,1,36
5531542,FRANKLIN (ZONE),9/1/2006,500,Tropical Storm,-999,0,0,0,0,NC,EST,1220727,Z,26,RAH,0,0,34.5,-78,50,985,0,0,36
787769,FRANKLIN (ZONE),9/13/2018,2300,Tropical Storm,-999,0,0,500000,0,NC,EST-5,131166,Z,26,RAH,0,0,33.82,-76.27,90,952,1,1,36
789628,FRANKLIN (ZONE),10/11/2018,1300,Tropical Storm,-999,0,0,250000,0,NC,EST-5,131955,Z,26,RAH,0,0,34.1,-81.7,45,987,0,0,36
919655,FRANKLIN (ZONE),8/4/2020,0,Tropical Storm,3.12,0,0,250000,0,NC,EST-5,152218,Z,26,RAH,0,0,32.8,-79.1,80,986,1,0,36
791113,GASTON (ZONE),10/11/2018,1100,Tropical Storm,3.37,0,0,1000,0,NC,EST-5,132213,Z,70,GSP,0,0,34.1,-81.7,45,987,0,0,37
5583529,GATES (ZONE),7/12/1996,1700,Hurricane (Typhoon),-999,0,0,0,0,NC,EST,2056604,Z,14,AKQ,0,0,33.6,-78.1,90,974,1,0,38
5583700,GATES (ZONE),9/5/1996,1800,Hurricane (Typhoon),-999,0,0,0,0,NC,EST,2056655,Z,14,AKQ,0,0,32.3,-77.8,100,952,2,1,38
5370983,GATES (ZONE),9/18/2003,600,Hurricane (Typhoon),-999,0,0,900000,0,NC,EST,1163192,Z,14,AKQ,0,0,33.07,-74.72,90,956,1,1,38
5583718,GATES (ZONE),10/7/1996,1800,Tropical Storm,-999,0,0,0,0,NC,EST,2056659,Z,14,AKQ,0,0,28.2,-86,60,983,0,0,38
342766,GATES (ZONE),8/27/2011,100,Tropical Storm,-999,0,0,500000,5000000,NC,EST-5,57094,Z,14,AKQ,0,0,32.1,-77.1,75,952,1,2,38
857411,GATES (ZONE),9/5/2019,2300,Tropical Storm,2.2,0,0,15000,0,NC,EST-5,142904,Z,14,AKQ,0,0,33.04,-78.45,92,957,1,0,38
917026,GATES (ZONE),8/4/2020,100,Tropical Storm,2.5,0,0,250000,0,NC,EST-5,151991,Z,14,AKQ,0,0,32.8,-79.1,80,986,1,0,38
660792,GATES CO.,9/2/2016,1100,Tropical Storm,-999,0,0,0,0,NC,EST-5,110352,C,73,AKQ,0,0,31.4,-82.8,50,989,0,0,38
5568562,GRANVILLE (ZONE),7/12/1996,800,Hurricane (Typhoon),0.77,0,0,0,0,NC,EST,2045671,Z,8,RAH,0,0,31.63,-78.55,77,979,1,0,39
5580036,GRANVILLE (ZONE),9/5/1996,1700,Hurricane (Typhoon),6.3,0,0,0,0,NC,EST,2053170,Z,8,RAH,0,0,32.3,-77.8,100,952,2,1,39
5724269,GRANVILLE (ZONE),9/4/1999,2100,Hurricane (Typhoon),4.03,0,0,0,0,NC,EST,2414680,Z,8,RAH,0,0,34.8,-76.5,60,984,0,0,39
5724422,GRANVILLE (ZONE),9/15/1999,1600,Hurricane (Typhoon),5.4,0,0,0,0,NC,EST,1088948,Z,8,RAH,0,0,29.92,-79.06,100,943,2,1,39
5337295,GRANVILLE (ZONE),9/18/2003,900,Hurricane (Typhoon),2.85,0,0,254000,0,NC,EST,1162664,Z,8,RAH,0,0,33.07,-74.72,90,956,1,0,39
789613,GRANVILLE (ZONE),10/11/2018,1200,Tropical Storm,3.07,0,0,500000,0,NC,EST-5,131955,Z,8,RAH,0,0,34.1,-81.7,45,987,0,1,39
919657,GRANVILLE (ZONE),8/4/2020,100,Tropical Storm,5.06,0,0,5000,0,NC,EST-5,152218,Z,8,RAH,0,0,32.8,-79.1,80,986,1,0,39
926809,GREATER BURKE (ZONE),10/29/2020,700,Tropical Storm,-999,0,0,0,0,NC,EST-5,153851,Z,504,GSP,0,0,32.8,-87.5,60,986,0,0,40
5579772,GREENE (ZONE),7/12/1996,1000,Hurricane (Typhoon),5.44,0,0,0,12500000,NC,EST,2054534,Z,79,MHX,0,0,31.63,-78.55,77,979,1,2,41
5580421,GREENE (ZONE),9/4/1996,1800,Hurricane (Typhoon),4.57,0,0,8000000,0,NC,EST,2054545,Z,79,MHX,0,0,27.7,-75.5,105,952,2,2,41
5660839,GREENE (ZONE),8/26/1998,0,Hurricane (Typhoon),4.4,0,0,0,0,NC,EST,2083672,Z,79,MHX,0,0,30.8,-76.4,100,958,2,1,41
5716394,GREENE (ZONE),8/30/1999,0,Hurricane (Typhoon),5.56,0,0,0,0,NC,EST,2411425,Z,79,MHX,0,0,31.9,-78.1,90,964,1,0,41
5717548,GREENE (ZONE),9/14/1999,2300,Hurricane (Typhoon),15.22,0,0,14000000,20700000,NC,EST,1087386,Z,79,MHX,0,0,26.64,-77.32,111,932,3,0,41
5337063,GREENE (ZONE),9/17/2003,1800,Hurricane (Typhoon),2.6,0,0,770000,0,NC,EST,1163016,Z,79,MHX,0,0,30.6,-73,90,955,1,0,41
5421510,GREENE (ZONE),8/14/2004,0,Hurricane (Typhoon),-999,0,0,50000,250000,NC,EST,1179724,Z,79,MHX,0,0,39,-73.5,20,1012,-1,1,41
5479216,GREENE (ZONE),9/13/2005,1200,Hurricane (Typhoon),1.8,0,0,0,0,NC,EST,1199569,Z,79,MHX,0,0,32.1,-78,60,989,0,0,41
5580871,GREENE (ZONE),6/18/1996,1300,Tropical Storm,-999,0,0,0,0,NC,EST,2054487,Z,79,MHX,0,0,29.7,-78.8,25,1008,-1,0,41
5580887,GREENE (ZONE),6/18/1996,1300,Tropical Storm,-999,0,0,0,0,NC,EST,2054492,Z,79,MHX,0,0,29.7,-78.8,25,1008,-1,0,41
5581061,GREENE (ZONE),10/8/1996,100,Tropical Storm,-999,0,0,0,0,NC,EST,2054560,Z,79,MHX,0,0,29.3,-84.5,60,983,0,0,41
5717398,GREENE (ZONE),9/1/1999,0,Tropical Storm,-999,0,0,0,0,NC,EST,2413568,Z,79,MHX,0,0,35.2,-73.6,60,986,0,0,41
5525823,GREENE (ZONE),8/31/2006,1200,Tropical Storm,-999,0,0,25000,1000000,NC,EST,1218288,Z,79,MHX,0,0,30.6,-79.9,55,995,0,1,41
139271,GREENE (ZONE),9/5/2008,1200,Tropical Storm,-999,0,0,10000,0,NC,EST-5,23869,Z,79,MHX,0,0,28.2,-78.5,55,980,0,0,41
344867,GREENE (ZONE),8/26/2011,0,Tropical Storm,11.2,0,0,10000000,10000000,NC,EST-5,57500,Z,79,MHX,0,0,27.7,-77.3,90,946,1,2,41
451093,GREENE (ZONE),6/6/2013,1800,Tropical Storm,-999,0,0,0,0,NC,EST-5,74590,Z,79,MHX,0,0,28.9,-83.9,55,993,0,0,41
663649,GREENE (ZONE),10/8/2016,1000,Tropical Storm,-999,0,0,0,0,NC,EST-5,110427,Z,79,MHX,0,0,34.89,-75.28,67,983,0,0,41
787016,GREENE (ZONE),9/13/2018,800,Tropical Storm,11.4,0,0,200000,0,NC,EST-5,130979,Z,79,MHX,0,0,32.78,-74.66,97,954,2,0,41
909804,GREENE (ZONE),8/4/2020,130,Tropical Storm,2.8,0,0,0,0,NC,EST-5,150781,Z,79,MHX,0,0,32.8,-79.1,80,986,1,0,41
5568567,GUILFORD (ZONE),7/12/1996,800,Hurricane (Typhoon),0.33,0,0,0,0,NC,EST,2045671,Z,22,RAH,0,0,31.63,-78.55,77,979,1,0,42
5580041,GUILFORD (ZONE),9/5/1996,1700,Hurricane (Typhoon),4.5,0,0,0,0,NC,EST,2053170,Z,22,RAH,0,0,32.3,-77.8,100,952,2,1,42
5724270,GUILFORD (ZONE),9/4/1999,2100,Hurricane (Typhoon),2.11,0,0,0,0,NC,EST,2414680,Z,22,RAH,0,0,34.8,-76.5,60,984,0,0,42
5724423,GUILFORD (ZONE),9/15/1999,1600,Hurricane (Typhoon),1.94,0,0,0,0,NC,EST,1088948,Z,22,RAH,0,0,29.92,-79.06,100,943,2,1,42
789600,GUILFORD (ZONE),10/11/2018,1100,Tropical Storm,4.41,0,0,1500000,0,NC,EST-5,131955,Z,22,RAH,0,0,34.1,-81.7,45,987,0,2,42
5568565,HALIFAX (ZONE),7/12/1996,800,Hurricane (Typhoon),3.09,0,0,0,0,NC,EST,2045671,Z,11,RAH,0,0,31.63,-78.55,77,979,1,0,43
5580039,HALIFAX (ZONE),9/5/1996,1700,Hurricane (Typhoon),3.2,0,0,0,0,NC,EST,2053170,Z,11,RAH,0,0,32.3,-77.8,100,952,2,1,43
5724271,HALIFAX (ZONE),9/4/1999,2100,Hurricane (Typhoon),3.95,0,0,0,0,NC,EST,2414680,Z,11,RAH,0,0,34.8,-76.5,60,984,0,0,43
5724424,HALIFAX (ZONE),9/15/1999,1600,Hurricane (Typhoon),10.75,0,0,0,0,NC,EST,1088948,Z,11,RAH,0,0,29.92,-79.06,100,943,2,1,43
5337290,HALIFAX (ZONE),9/18/2003,900,Hurricane (Typhoon),6.99,0,0,1600000,0,NC,EST,1162664,Z,11,RAH,0,0,33.07,-74.72,90,956,1,2,43
5531546,HALIFAX (ZONE),9/1/2006,600,Tropical Storm,-999,0,0,0,0,NC,EST,1220731,Z,11,RAH,0,0,34.5,-78,50,985,0,0,43
789631,HALIFAX (ZONE),10/11/2018,1300,Tropical Storm,-999,0,0,250000,0,NC,EST-5,131955,Z,11,RAH,0,0,34.1,-81.7,45,987,0,0,43
857926,HALIFAX (ZONE),9/6/2019,0,Tropical Storm,0.75,0,0,500000,0,NC,EST-5,142735,Z,11,RAH,0,0,33.4,-77.9,90,956,1,1,43
919652,HALIFAX (ZONE),8/4/2020,0,Tropical Storm,4,0,0,1000000,0,NC,EST-5,152218,Z,11,RAH,0,0,32.8,-79.1,80,986,1,2,43
5568584,HARNETT (ZONE),7/12/1996,800,Hurricane (Typhoon),1.31,0,0,0,0,NC,EST,2045671,Z,77,RAH,0,0,31.63,-78.55,77,979,1,0,44
5580058,HARNETT (ZONE),9/5/1996,1700,Hurricane (Typhoon),6.5,0,0,0,0,NC,EST,2053170,Z,77,RAH,0,0,32.3,-77.8,100,952,2,1,44
5665938,HARNETT (ZONE),8/27/1998,2000,Hurricane (Typhoon),2.8,0,0,0,0,NC,EST,1068389,Z,77,RAH,0,0,33.71,-77.75,97,962,2,0,44
5724272,HARNETT (ZONE),9/4/1999,2100,Hurricane (Typhoon),2.08,0,0,0,0,NC,EST,2414680,Z,77,RAH,0,0,34.8,-76.5,60,984,0,0,44
5724425,HARNETT (ZONE),9/15/1999,1600,Hurricane (Typhoon),7.4,0,0,0,0,NC,EST,1088948,Z,77,RAH,0,0,29.92,-79.06,100,943,2,1,44
5531539,HARNETT (ZONE),9/1/2006,300,Tropical Storm,-999,0,0,0,0,NC,EST,1220724,Z,77,RAH,0,0,33.9,-78.1,60,985,0,0,44
785729,HARNETT (ZONE),9/13/2018,1600,Tropical Storm,12.01,0,0,1000000,0,NC,EST-5,131166,Z,77,RAH,0,0,33.37,-75.58,92,953,1,1,44
789625,HARNETT (ZONE),10/11/2018,1200,Tropical Storm,-999,0,0,100000,0,NC,EST-5,131955,Z,77,RAH,0,0,34.1,-81.7,45,987,0,1,44
857427,HARNETT (ZONE),9/5/2019,2200,Tropical Storm,6.4,0,0,500000,0,NC,EST-5,142735,Z,77,RAH,0,0,33.04,-78.45,92,957,1,1,44
919653,HARNETT (ZONE),8/3/2020,2300,Tropical Storm,3.27,0,0,500000,0,NC,EST-5,152218,Z,77,RAH,0,0,31.92,-79.47,72,988,0,1,44
847025,HATTERAS ISLAND (ZONE),9/6/2019,657,Hurricane,5.42,0,0,0,0,NC,EST-5,140548,Z,205,MHX,0,0,34.1,-76.9,90,956,1,0,31
909040,HATTERAS ISLAND (ZONE),8/4/2020,100,Tropical Storm,0.76,0,0,0,0,NC,EST-5,150781,Z,205,MHX,0,0,32.8,-79.1,80,986,1,0,31
5583528,HERTFORD (ZONE),7/12/1996,1700,Hurricane (Typhoon),2,0,0,0,0,NC,EST,2056604,Z,13,AKQ,0,0,33.6,-78.1,90,974,1,0,45
5583699,HERTFORD (ZONE),9/5/1996,1800,Hurricane (Typhoon),3.37,0,0,0,0,NC,EST,2056655,Z,13,AKQ,0,0,32.3,-77.8,100,952,2,1,45
5370984,HERTFORD (ZONE),9/18/2003,600,Hurricane (Typhoon),3.56,0,0,1400000,0,NC,EST,1163192,Z,13,AKQ,0,0,33.07,-74.72,90,956,1,1,45
5583717,HERTFORD (ZONE),10/7/1996,1800,Tropical Storm,-999,0,0,0,0,NC,EST,2056659,Z,13,AKQ,0,0,28.2,-86,60,983,0,0,45
342782,HERTFORD (ZONE),8/27/2011,100,Tropical Storm,-999,0,0,500000,14000000,NC,EST-5,57094,Z,13,AKQ,0,0,32.1,-77.1,75,952,1,2,45
660837,HERTFORD (ZONE),9/2/2016,1100,Tropical Storm,-999,0,0,0,0,NC,EST-5,110354,Z,13,AKQ,0,0,31.4,-82.8,50,989,0,0,45
917031,HERTFORD (ZONE),8/4/2020,100,Tropical Storm,2.31,0,0,500000,0,NC,EST-5,151991,Z,13,AKQ,0,0,32.8,-79.1,80,986,1,1,45
5568589,HOKE (ZONE),7/12/1996,800,Hurricane (Typhoon),0.78,0,0,0,0,NC,EST,2045671,Z,86,RAH,0,0,31.63,-78.55,77,979,1,0,46
5580063,HOKE (ZONE),9/5/1996,1700,Hurricane (Typhoon),4.18,0,0,0,0,NC,EST,2053170,Z,86,RAH,0,0,32.3,-77.8,100,952,2,1,46
5665939,HOKE (ZONE),8/27/1998,2000,Hurricane (Typhoon),0.71,0,0,0,0,NC,EST,1068389,Z,86,RAH,0,0,33.71,-77.75,97,962,2,0,46
5724273,HOKE (ZONE),9/4/1999,2100,Hurricane (Typhoon),2.51,0,0,0,0,NC,EST,2414680,Z,86,RAH,0,0,34.8,-76.5,60,984,0,0,46
5724426,HOKE (ZONE),9/15/1999,1600,Hurricane (Typhoon),5.35,0,0,0,0,NC,EST,1088948,Z,86,RAH,0,0,29.92,-79.06,100,943,2,1,46
660122,HOKE (ZONE),9/2/2016,1840,Tropical Storm,-999,0,0,10000,0,NC,EST-5,110529,Z,86,RAH,0,0,32.4,-81.2,50,990,0,0,46
785718,HOKE (ZONE),9/13/2018,1600,Tropical Storm,13.27,0,0,1000000,0,NC,EST-5,131166,Z,86,RAH,0,0,33.37,-75.58,92,953,1,1,46
789623,HOKE (ZONE),10/11/2018,1100,Tropical Storm,-999,0,0,25000,0,NC,EST-5,131955,Z,86,RAH,0,0,34.1,-81.7,45,987,0,0,46
857927,HOKE (ZONE),9/5/2019,2200,Tropical Storm,3.06,0,0,500000,0,NC,EST-5,142735,Z,86,RAH,0,0,33.04,-78.45,92,957,1,1,46
663246,INLAND BRUNSWICK (ZONE),10/8/2016,500,Hurricane (Typhoon),7.48,0,0,0,0,NC,EST-5,110904,Z,109,ILM,0,0,31.6,-80.6,85,953,1,0,18
786771,INLAND BRUNSWICK (ZONE),9/14/2018,1235,Hurricane,27.45,0,0,200000,0,NC,EST-5,130719,Z,109,ILM,0,0,33.1,-75.1,95,954,1,1,18
343870,INLAND BRUNSWICK (ZONE),8/26/2011,1830,Tropical Storm,8.33,0,0,50000,0,NC,EST-5,57364,Z,109,ILM,0,0,31.1,-77.5,80,950,1,0,18
535562,INLAND BRUNSWICK (ZONE),7/3/2014,1500,Tropical Storm,3.92,0,0,0,0,NC,EST-5,88837,Z,109,ILM,0,0,32.33,-78.6,80,979,1,0,18
583285,INLAND BRUNSWICK (ZONE),5/9/2015,800,Tropical Storm,-999,0,0,0,0,NC,EST-5,96974,Z,109,ILM,0,0,31.5,-77.56,40,1001,0,0,18
663084,INLAND NEW HANOVER (ZONE),10/8/2016,500,Hurricane (Typhoon),6.6,0,0,0,0,NC,EST-5,110904,Z,107,ILM,0,0,31.6,-80.6,85,953,1,0,19
786760,INLAND NEW HANOVER (ZONE),9/14/2018,615,Hurricane,21,0,1,1000000000,0,NC,EST-5,130719,Z,107,ILM,0,0,32.78,-74.66,97,954,2,3,19
343840,INLAND NEW HANOVER (ZONE),8/26/2011,1850,Tropical Storm,-999,0,0,1500000,0,NC,EST-5,57364,Z,107,ILM,0,0,31.1,-77.5,80,950,1,1,19
535554,INLAND NEW HANOVER (ZONE),7/3/2014,1500,Tropical Storm,3.75,0,0,0,0,NC,EST-5,88837,Z,107,ILM,0,0,32.33,-78.6,80,979,1,0,19
583281,INLAND NEW HANOVER (ZONE),5/9/2015,800,Tropical Storm,-999,0,0,0,0,NC,EST-5,96974,Z,107,ILM,0,0,31.5,-77.56,40,1001,0,0,19
849838,INLAND ONSLOW (ZONE),9/5/2019,2154,Tropical Storm,5.12,0,0,0,0,NC,EST-5,140548,Z,198,MHX,0,0,33.04,-78.45,92,957,1,0,20
909042,INLAND ONSLOW (ZONE),8/3/2020,2200,Tropical Storm,2.96,0,0,0,0,NC,EST-5,150781,Z,198,MHX,0,0,31.92,-79.47,72,988,1,0,20
663080,INLAND PENDER (ZONE),10/8/2016,500,Hurricane (Typhoon),8.68,0,0,0,0,NC,EST-5,110904,Z,105,ILM,0,0,31.6,-80.6,85,953,1,0,21
786783,INLAND PENDER (ZONE),9/14/2018,600,Hurricane,22.39,0,0,300000000,0,NC,EST-5,130719,Z,105,ILM,0,0,32.78,-74.66,97,954,2,3,21
343851,INLAND PENDER (ZONE),8/26/2011,2000,Tropical Storm,-999,0,0,200000,0,NC,EST-5,57364,Z,105,ILM,0,0,31.59,-77.33,77,951,1,0,21
535557,INLAND PENDER (ZONE),7/3/2014,1500,Tropical Storm,-999,0,0,0,0,NC,EST-5,88837,Z,105,ILM,0,0,32.33,-78.6,80,979,1,0,21
583283,INLAND PENDER (ZONE),5/9/2015,800,Tropical Storm,-999,0,0,0,0,NC,EST-5,96974,Z,105,ILM,0,0,31.5,-77.56,40,1001,0,0,21
791115,IREDELL (ZONE),10/11/2018,1100,Tropical Storm,-999,0,0,20000,0,NC,EST-5,132213,Z,36,GSP,0,0,34.1,-81.7,45,987,0,0,47
5568579,JOHNSTON (ZONE),7/12/1996,800,Hurricane (Typhoon),3.76,0,0,0,0,NC,EST,2045671,Z,42,RAH,0,0,31.63,-78.55,77,979,1,0,48
5580052,JOHNSTON (ZONE),9/5/1996,1700,Hurricane (Typhoon),6.37,1,1,0,0,NC,EST,2053170,Z,42,RAH,0,0,32.3,-77.8,100,952,2,1,48
5665940,JOHNSTON (ZONE),8/27/1998,2000,Hurricane (Typhoon),2.76,0,0,0,0,NC,EST,1068389,Z,42,RAH,0,0,33.71,-77.75,97,962,2,0,48
5724274,JOHNSTON (ZONE),9/4/1999,2100,Hurricane (Typhoon),3.5,0,0,0,0,NC,EST,2414680,Z,42,RAH,0,0,34.8,-76.5,60,984,0,0,48
5724427,JOHNSTON (ZONE),9/15/1999,1600,Hurricane (Typhoon),9.5,0,0,0,0,NC,EST,1088948,Z,42,RAH,0,0,29.92,-79.06,100,943,2,1,48
5419650,JOHNSTON (ZONE),8/30/2004,445,Tropical Storm,-999,0,0,0,0,NC,EST,1178818,Z,42,RAH,0,0,18.94,-56.26,102,956,2,2,48
5531540,JOHNSTON (ZONE),9/1/2006,300,Tropical Storm,-999,0,0,0,0,NC,EST,1220725,Z,42,RAH,0,0,33.9,-78.1,60,985,0,0,48
787172,JOHNSTON (ZONE),9/13/2018,1600,Tropical Storm,-999,0,0,1000000,0,NC,EST-5,131166,Z,42,RAH,0,0,33.37,-75.58,92,953,1,1,48
789627,JOHNSTON (ZONE),10/11/2018,1200,Tropical Storm,-999,0,0,100000,0,NC,EST-5,131955,Z,42,RAH,0,0,34.1,-81.7,45,987,0,0,48
857429,JOHNSTON (ZONE),9/5/2019,2015,Tropical Storm,6.64,0,0,5000,0,NC,EST-5,142735,Z,42,RAH,0,0,33.04,-78.45,92,957,1,0,48
857428,JOHNSTON (ZONE),9/5/2019,2147,Tropical Storm,6.64,0,0,0,0,NC,EST-5,142735,Z,42,RAH,2,0,33.04,-78.45,92,957,1,0,48
856825,JOHNSTON (ZONE),9/5/2019,2200,Tropical Storm,6.64,0,0,500000,0,NC,EST-5,142735,Z,42,RAH,0,0,33.04,-78.45,92,957,1,1,48
919647,JOHNSTON (ZONE),8/3/2020,2300,Tropical Storm,4.24,0,0,500000,0,NC,EST-5,152218,Z,42,RAH,0,0,31.92,-79.47,72,988,0,1,48
5580398,JONES (ZONE),7/12/1996,1000,Hurricane (Typhoon),4.61,0,0,1250000,18900000,NC,EST,2054534,Z,92,MHX,0,0,31.63,-78.55,77,979,1,2,49
5580426,JONES (ZONE),9/4/1996,1800,Hurricane (Typhoon),5.86,0,0,5000000,0,NC,EST,2054545,Z,92,MHX,0,0,27.7,-75.5,105,952,2,2,49
5660840,JONES (ZONE),8/26/1998,0,Hurricane (Typhoon),5.81,0,0,0,0,NC,EST,2083672,Z,92,MHX,0,0,30.8,-76.4,100,958,2,1,49
5716395,JONES (ZONE),8/30/1999,0,Hurricane (Typhoon),5.31,0,0,0,0,NC,EST,2411425,Z,92,MHX,0,0,31.9,-78.1,90,964,1,0,49
5717549,JONES (ZONE),9/14/1999,2300,Hurricane (Typhoon),10.77,1,0,0,9800000,NC,EST,1087386,Z,92,MHX,0,0,26.64,-77.32,111,932,3,2,49
5337064,JONES (ZONE),9/17/2003,1800,Hurricane (Typhoon),3.27,0,0,300000,0,NC,EST,1163016,Z,92,MHX,0,0,30.6,-73,90,955,1,0,49
5421511,JONES (ZONE),8/14/2004,0,Hurricane (Typhoon),-999,0,0,50000,300000,NC,EST,1179724,Z,92,MHX,0,0,39,-73.5,20,1012,-1,1,49
5479217,JONES (ZONE),9/13/2005,1200,Hurricane (Typhoon),4.3,0,0,50000,0,NC,EST,1199569,Z,92,MHX,0,0,32.1,-78,60,989,0,0,49
5579728,JONES (ZONE),6/18/1996,1300,Tropical Storm,-999,0,0,0,0,NC,EST,2054496,Z,92,MHX,0,0,29.7,-78.8,25,1008,-1,0,49
